Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,User_Count,Developer,Rating
SSX 3,PS2,2003,Sports,Electronic Arts,0.93,0.52,0.0,0.22,1.67,93,91.0,125.0,EA Canada,E
SSX 3,GC,2003,Sports,Electronic Arts,0.29,0.08,0.0,0.01,0.38,92,87.0,45.0,EA Canada,E
SSX Blur,Wii,2007,Sports,Electronic Arts,0.29,0.01,0.0,0.03,0.33,74,81.0,60.0,EA Montreal,E
SSX On Tour,PS2,2005,Sports,Electronic Arts,0.25,0.2,0.0,0.07,0.52,80,79.0,26.0,EA Canada,E
SSX On Tour,GC,2005,Sports,Electronic Arts,0.13,0.03,0.0,0.0,0.17,80,75.0,14.0,EA Canada,E
SSX On Tour,PSP,2005,Sports,Electronic Arts,0.19,0.02,0.0,0.02,0.23,79,81.0,44.0,EA Montreal,E
SSX On Tour,XB,2005,Sports,Electronic Arts,0.11,0.03,0.0,0.01,0.14,81,81.0,10.0,EA Canada,E
SSX Tricky,PS2,2001,Sports,Electronic Arts,0.85,0.66,0.0,0.22,1.73,92,89.0,71.0,EA Canada,E
SSX Tricky,XB,2001,Sports,Electronic Arts,0.32,0.09,0.0,0.02,0.43,88,85.0,11.0,EA Sports Big,E
SSX Tricky,GC,2001,Sports,Electronic Arts,0.42,0.11,0.0,0.01,0.54,87,86.0,18.0,EA Sports Big,E
STORM: Frontline Nation,PC,2011,Strategy,Unknown,0.0,0.01,0.0,0.0,0.01,60,72.0,13.0,SimBin,E10+
SWAT 4,PC,2005,Shooter,Vivendi Games,0.0,0.02,0.0,0.0,0.03,85,86.0,224.0,Irrational Games,M
SWAT: Global Strike Team,XB,2003,Shooter,Vivendi Games,0.13,0.04,0.0,0.01,0.17,69,63.0,7.0,Argonaut Games,M
SWAT: Global Strike Team,PS2,2003,Shooter,Vivendi Games,0.16,0.12,0.0,0.04,0.32,69,78.0,16.0,Argonaut Games,M
SWAT: Target Liberty,PSP,2007,Shooter,Vivendi Games,0.03,0.0,0.0,0.0,0.04,50,77.0,9.0,3G Studios,T
Sabrina The Teenage Witch: Potion Commotion,GBA,2002,Action,Ubisoft,0.08,0.03,0.0,0.0,0.11,63,28.0,6.0,Ubisoft,E
Sacred 2: Fallen Angel,PC,2008,Role-Playing,Ascaron Entertainment GmbH,0.0,0.05,0.0,0.01,0.06,71,69.0,203.0,"Ascaron Entertainment GmbH, Ascaron Entertainment",M
Sacred 2: Fallen Angel,X360,2009,Role-Playing,Deep Silver,0.29,0.16,0.04,0.05,0.54,71,73.0,64.0,"Ascaron Entertainment GmbH, Ascaron Entertainment",M
Sacred 2: Fallen Angel,PS3,2009,Role-Playing,Deep Silver,0.22,0.22,0.08,0.09,0.61,70,71.0,51.0,"Ascaron Entertainment GmbH, Ascaron Entertainment",M
Sacred 3,PS3,2014,Role-Playing,Deep Silver,0.03,0.04,0.03,0.01,0.1,56,34.0,46.0,"Deep Silver, Keen Games",M
Sacred 3,X360,2014,Role-Playing,Deep Silver,0.03,0.02,0.0,0.0,0.05,51,41.0,42.0,Deep Silver,M
Sacred 3,PC,2014,Role-Playing,Deep Silver,0.0,0.02,0.0,0.0,0.02,57,14.0,544.0,Deep Silver,M
SafeCracker: The Ultimate Puzzle Adventure,Wii,2008,Puzzle,The Adventure Company,0.07,0.01,0.0,0.01,0.08,56,78.0,4.0,Kheops Studio,E
Saint Seiya: Soldiers' Soul,PS4,2015,Fighting,Namco Bandai Games,0.0,0.12,0.04,0.02,0.18,59,78.0,45.0,Dimps Corporation,T
Saints Row,X360,2006,Action,THQ,1.17,0.77,0.02,0.22,2.18,81,75.0,211.0,Volition Inc.,M
Saints Row 2,X360,2008,Action,THQ,1.94,0.79,0.02,0.28,3.03,81,81.0,307.0,Volition Inc.,M
Saints Row 2,PC,2009,Action,THQ,0.0,0.03,0.0,0.01,0.04,72,68.0,380.0,"Volition Inc., CD Projekt Red Studio, CD Projekt, CD Projekt Localisation Centre",M
Saints Row 2,PS3,2008,Action,THQ,0.88,0.54,0.02,0.25,1.68,82,79.0,135.0,Volition Inc.,M
Saints Row IV,PS3,2013,Action,Deep Silver,0.56,0.41,0.09,0.19,1.25,76,63.0,278.0,Volition Inc.,M
Saints Row IV,X360,2013,Action,Deep Silver,1.01,0.5,0.01,0.13,1.66,81,65.0,325.0,Volition Inc.,M
Saints Row IV,PC,2013,Action,Deep Silver,0.11,0.06,0.0,0.02,0.19,86,74.0,1543.0,Volition Inc.,M
Saints Row: Gat out of Hell,XOne,2015,Action,Deep Silver,0.0,0.01,0.0,0.0,0.01,65,60.0,27.0,Volition Inc.,M
Saints Row: Gat out of Hell,PS4,2015,Action,Deep Silver,0.0,0.04,0.0,0.01,0.05,64,57.0,98.0,Volition Inc.,M
Saints Row: The Third,X360,2011,Action,THQ,1.25,1.14,0.07,0.3,2.76,84,76.0,490.0,Volition Inc.,M
Saints Row: The Third,PC,2011,Action,THQ,0.16,0.16,0.0,0.06,0.38,84,81.0,1263.0,Volition Inc.,M
Saints Row: The Third,PS3,2011,Action,THQ,0.86,1.04,0.18,0.38,2.47,82,77.0,384.0,Volition Inc.,M
Saiyuki: Journey West,PS,1999,Strategy,Tecmo Koei,0.03,0.02,0.0,0.0,0.05,73,71.0,9.0,Koei,E
"Sakura Wars: So Long, My Love",Wii,2010,Role-Playing,Ackkstudios,0.05,0.04,0.0,0.01,0.1,75,73.0,31.0,Idea Factory,T
"Sakura Wars: So Long, My Love",PS2,2005,Role-Playing,Sega,0.07,0.05,0.15,0.02,0.29,81,73.0,26.0,RED Entertainment,T
Salt Lake 2002,PS2,2002,Sports,Eidos Interactive,0.07,0.05,0.0,0.02,0.14,49,35.0,6.0,Attention To Detail,E
Samba De Amigo,Wii,2008,Misc,Sega,0.41,0.37,0.01,0.09,0.88,68,81.0,40.0,Gearbox Software,E
Samurai Champloo: Sidetracked,PS2,2006,Action,Namco Bandai Games,0.03,0.02,0.0,0.01,0.05,66,72.0,6.0,Grasshopper Manufacture,T
Samurai Jack: The Shadow of Aku,PS2,2004,Action,Sega,0.03,0.02,0.0,0.01,0.06,59,84.0,10.0,Adrenium,T
Samurai Shodown Anthology,Wii,2008,Fighting,Ignition Entertainment,0.05,0.0,0.0,0.0,0.06,74,82.0,5.0,SNK Playmore,T
Samurai Shodown Sen,X360,2009,Fighting,Rising Star Games,0.07,0.01,0.0,0.01,0.08,46,52.0,12.0,K2 LLC,M
Samurai Warriors,XB,2004,Action,Tecmo Koei,0.05,0.02,0.0,0.0,0.07,71,90.0,5.0,Omega Force,T
Samurai Warriors,PS2,2004,Action,Electronic Arts,0.22,0.05,1.06,0.02,1.35,73,87.0,23.0,Omega Force,T
Samurai Warriors 2,PS2,2006,Action,Tecmo Koei,0.02,0.02,0.57,0.01,0.61,58,88.0,13.0,Omega Force,T
Samurai Warriors 2,X360,2006,Action,Tecmo Koei,0.07,0.01,0.0,0.01,0.08,52,87.0,18.0,Omega Force,T
Samurai Warriors 2: Empires,PS2,2006,Action,Tecmo Koei,0.0,0.0,0.19,0.0,0.19,55,73.0,7.0,Omega Force,T
Samurai Warriors 2: Empires,X360,2007,Action,Tecmo Koei,0.03,0.0,0.01,0.0,0.04,53,85.0,13.0,Omega Force,T
Samurai Warriors 2: Xtreme Legends,PS2,2007,Action,Tecmo Koei,0.04,0.03,0.0,0.01,0.09,50,80.0,9.0,Koei,T
Samurai Warriors 3,Wii,2009,Action,Nintendo,0.09,0.02,0.32,0.01,0.44,55,72.0,22.0,Omega Force,T
Samurai Warriors 4,PSV,2014,Action,Tecmo Koei,0.0,0.0,0.11,0.0,0.11,76,86.0,18.0,Omega Force,T
Samurai Warriors 4,PS4,2014,Action,Tecmo Koei,0.08,0.07,0.06,0.03,0.24,76,81.0,74.0,Omega Force,T
Samurai Warriors 4-II,PS4,2015,Action,Tecmo Koei,0.03,0.02,0.06,0.01,0.12,73,73.0,24.0,Omega Force,T
Samurai Warriors 4: Empires,PS4,2015,Action,Tecmo Koei,0.02,0.01,0.06,0.01,0.1,71,65.0,15.0,Omega Force,T
Samurai Warriors Chronicles,3DS,2011,Action,Tecmo Koei,0.12,0.05,0.2,0.01,0.39,61,77.0,35.0,Omega Force,T
Samurai Warriors Chronicles 3,PSV,2014,Action,Tecmo Koei,0.0,0.0,0.06,0.0,0.06,70,79.0,14.0,Omega Force,T
Samurai Warriors Chronicles 3,3DS,2014,Action,Tecmo Koei,0.0,0.0,0.08,0.0,0.08,63,61.0,10.0,Omega Force,T
Samurai Warriors: Katana,Wii,2007,Action,Tecmo Koei,0.11,0.0,0.04,0.01,0.15,53,68.0,6.0,"Koei, Omega Force",T
Samurai Warriors: State of War,PSP,2005,Action,Tecmo Koei,0.07,0.0,0.11,0.01,0.18,64,64.0,8.0,Omega Force,T
Samurai Warriors: Xtreme Legends,PS2,2004,Action,Tecmo Koei,0.04,0.03,0.36,0.01,0.45,72,86.0,13.0,Omega Force,T
Samurai Western,PS2,2004,Action,505 Games,0.04,0.03,0.0,0.01,0.08,58,76.0,5.0,Acquire,M
Sands of Destruction,DS,2008,Role-Playing,Sega,0.09,0.0,0.13,0.01,0.23,63,79.0,18.0,"Image Epoch, Imageepoch",T
Scaler,GC,2004,Platform,Take-Two Interactive,0.03,0.01,0.0,0.0,0.04,69,73.0,8.0,Artificial Mind and Movement,E
Scaler,PS2,2004,Platform,Take-Two Interactive,0.05,0.04,0.0,0.01,0.09,70,86.0,18.0,Artificial Mind and Movement,E
Scarface: Money. Power. Respect.,PSP,2006,Strategy,Vivendi Games,0.15,0.0,0.0,0.01,0.16,58,31.0,15.0,Radical Entertainment,M
Scarface: The World is Yours,XB,2006,Action,Vivendi Games,0.37,0.11,0.0,0.02,0.49,76,84.0,46.0,Radical Entertainment,M
Scarface: The World is Yours,PC,2006,Action,Vivendi Games,0.01,0.02,0.0,0.0,0.04,73,75.0,57.0,Radical Entertainment,M
Scarface: The World is Yours,Wii,2007,Action,Vivendi Games,0.12,0.01,0.0,0.01,0.14,71,84.0,29.0,Radical Entertainment,M
Scarface: The World is Yours,PS2,2006,Action,Vivendi Games,0.99,0.04,0.0,0.16,1.19,75,86.0,113.0,Radical Entertainment,M
Scene It? Box Office Smash,X360,2008,Misc,Microsoft Game Studios,0.33,0.25,0.0,0.07,0.65,76,74.0,25.0,"Krome Studios, Screenlife Games",T
Scene It? Lights Camera Action,X360,2007,Misc,Microsoft Game Studios,0.43,0.01,0.0,0.04,0.48,73,81.0,21.0,"Screenlife Games, WXP",T
ScrapLand,XB,2005,Action,Deep Silver,0.02,0.0,0.0,0.0,0.02,73,74.0,5.0,Mercury Steam,T
Scribblenauts,DS,2009,Puzzle,Warner Bros. Interactive Entertainment,1.67,0.3,0.02,0.18,2.16,79,76.0,110.0,5TH Cell,E10+
Scribblenauts Unmasked: A DC Comics Adventure,3DS,2013,Puzzle,Warner Bros. Interactive Entertainment,0.09,0.0,0.0,0.01,0.1,68,62.0,20.0,5TH Cell,E10+
Scribblenauts Unmasked: A DC Comics Adventure,WiiU,2013,Puzzle,Warner Bros. Interactive Entertainment,0.09,0.0,0.0,0.01,0.1,71,63.0,39.0,5TH Cell,E10+
Scribblenauts: Unlimited,3DS,2012,Action,Warner Bros. Interactive Entertainment,0.56,0.01,0.0,0.05,0.61,73,74.0,21.0,5TH Cell,E10+
Scribblenauts: Unlimited,WiiU,2012,Action,Warner Bros. Interactive Entertainment,0.25,0.09,0.0,0.03,0.37,73,74.0,109.0,5TH Cell,E10+
Scurge: Hive,DS,2006,Action,SouthPeak Games,0.05,0.0,0.0,0.0,0.06,70,86.0,5.0,"Orbital Media, Inc.",E10+
Seaman,DC,1999,Simulation,Sega,0.0,0.0,0.52,0.0,0.52,82,84.0,16.0,Vivarium,T
Second Sight,PS2,2004,Adventure,Codemasters,0.07,0.05,0.0,0.02,0.14,76,80.0,23.0,Free Radical Design,T
Second Sight,XB,2004,Adventure,Codemasters,0.05,0.02,0.0,0.0,0.07,75,80.0,6.0,Free Radical Design,T
Second Sight,GC,2004,Adventure,Codemasters,0.04,0.01,0.0,0.0,0.05,77,85.0,13.0,Free Radical Design,T
Secret Agent Clank,PSP,2008,Platform,Sony Computer Entertainment,0.04,0.03,0.04,0.02,0.13,72,78.0,35.0,High Impact Games,E10+
Secret Agent Clank,PS2,2009,Platform,Sony Computer Entertainment,0.13,0.18,0.0,0.29,0.6,61,67.0,14.0,Sanzaru Games,E10+
Secret Files 2: Puritas Cordis,PC,2009,Adventure,Deep Silver,0.0,0.03,0.0,0.0,0.04,64,71.0,17.0,"Fusionsphere Systems, Animation Arts",T
Secret Files: Tunguska,Wii,2008,Adventure,Koch Media,0.04,0.01,0.0,0.0,0.06,65,76.0,8.0,"10tacle Studios, Fusionsphere Systems",T
Secret Files: Tunguska,PC,2006,Adventure,DreamCatcher Interactive,0.0,0.04,0.0,0.0,0.04,66,74.0,38.0,Fusionsphere Systems,T
Secret Files: Tunguska,DS,2008,Adventure,Deep Silver,0.04,0.01,0.0,0.0,0.05,71,76.0,5.0,"10tacle Studios, Fusionsphere Systems",T
Secret Weapons Over Normandy,PS2,2003,Simulation,LucasArts,0.24,0.18,0.0,0.06,0.48,81,82.0,19.0,Totally Games,T
Secret Weapons Over Normandy,XB,2003,Simulation,LucasArts,0.19,0.05,0.0,0.01,0.25,77,88.0,4.0,Totally Games,T
Section 8,PC,2009,Shooter,SouthPeak Games,0.02,0.01,0.0,0.0,0.03,72,70.0,78.0,TimeGate Studios,T
Section 8,X360,2009,Shooter,SouthPeak Games,0.15,0.09,0.0,0.02,0.27,69,73.0,59.0,TimeGate Studios,T
Seek and Destroy,PS2,2002,Racing,Play It,0.52,0.4,0.0,0.14,1.06,63,88.0,10.0,Barnhouse Effect,T
Sega Bass Fishing,Wii,2008,Sports,Sega,0.45,0.01,0.0,0.04,0.5,59,63.0,9.0,Cavia Inc.,E
Sega GT,DC,2000,Racing,Sega,0.0,0.0,0.13,0.0,0.13,84,77.0,11.0,TOSE,E
Sega GT 2002,XB,2002,Racing,Sega,0.12,0.03,0.03,0.01,0.19,82,82.0,24.0,Wow Entertainment,E
Sega GT Online,XB,2003,Racing,Sega,0.06,0.02,0.0,0.0,0.08,72,92.0,5.0,Wow Entertainment,T
Sega Rally Revo,PS3,2007,Racing,Sega,0.07,0.42,0.0,0.14,0.63,75,70.0,20.0,SEGA Racing Studio,E
Sega Rally Revo,X360,2007,Racing,Sega,0.12,0.28,0.0,0.05,0.45,77,72.0,30.0,SEGA Racing Studio,E
Sega Rally Revo,PC,2007,Racing,Sega,0.0,0.01,0.0,0.0,0.01,74,76.0,18.0,SEGA Racing Studio,E
Sega Rally Revo,PSP,2007,Racing,Sega,0.03,0.15,0.0,0.07,0.25,74,72.0,9.0,Bugbear,E
Sega Soccer Slam,XB,2002,Sports,Sega,0.04,0.01,0.0,0.0,0.05,80,85.0,10.0,Black Box,E
Sega Soccer Slam,GC,2002,Sports,Sega,0.05,0.01,0.0,0.0,0.07,84,77.0,7.0,Black Box,E
Sega Superstars,PS2,2004,Misc,Sega,0.08,0.06,0.0,0.02,0.17,72,70.0,5.0,Sonic Team,T
Sega Superstars Tennis,PS3,2008,Sports,Sega,0.13,0.2,0.0,0.07,0.4,67,74.0,7.0,Sumo Digital,E10+
Sega Superstars Tennis,X360,2008,Sports,Sega,1.75,0.86,0.0,0.28,2.89,67,68.0,18.0,Sumo Digital,E10+
Sega Superstars Tennis,PS2,2008,Sports,Sega,0.1,0.0,0.0,0.28,0.38,70,83.0,4.0,Sumo Digital,E10+
Sega Superstars Tennis,Wii,2008,Sports,Sega,0.28,0.65,0.0,0.13,1.05,71,70.0,16.0,Sumo Digital,E10+
Self-Defense Training Camp,X360,2011,Sports,Ubisoft,0.08,0.03,0.0,0.01,0.12,21,50.0,25.0,Ubisoft,T
Sengoku,PC,2011,Strategy,Paradox Interactive,0.0,0.01,0.0,0.0,0.01,70,68.0,86.0,Paradox Development Studio,T
Sengoku Basara: Samurai Heroes,Wii,2010,Action,Capcom,0.06,0.01,0.2,0.01,0.29,65,88.0,13.0,Capcom,T
Sengoku Basara: Samurai Heroes,PS3,2010,Action,Capcom,0.17,0.04,0.4,0.02,0.64,61,79.0,29.0,Capcom,T
Senran Kagura 2: Deep Crimson,3DS,2014,Action,Marvelous Entertainment,0.1,0.02,0.08,0.01,0.22,58,68.0,56.0,Tamsoft,M
Senran Kagura: Estival Versus,PS4,2015,Action,Marvelous Interactive,0.08,0.0,0.08,0.02,0.18,67,80.0,96.0,Marvelous Inc.,M
Senran Kagura: Estival Versus,PSV,2015,Action,Marvelous Interactive,0.04,0.02,0.09,0.02,0.18,71,74.0,34.0,Marvelous Inc.,M
Serious Sam,XB,2002,Shooter,Take-Two Interactive,0.11,0.03,0.0,0.01,0.15,75,82.0,16.0,Croteam,M
Serious Sam Advance,GBA,2004,Shooter,Global Star,0.02,0.01,0.0,0.0,0.02,51,72.0,10.0,Climax Group,M
Serious Sam II,PC,2005,Shooter,Take-Two Interactive,0.0,0.01,0.0,0.0,0.01,74,70.0,152.0,Croteam,M
Serious Sam II,XB,2005,Shooter,Take-Two Interactive,0.05,0.01,0.0,0.0,0.06,72,67.0,11.0,Croteam,M
Serious Sam: Next Encounter,PS2,2004,Shooter,Global Star,0.04,0.03,0.0,0.01,0.07,65,78.0,17.0,Climax Group,M
Serious Sam: Next Encounter,GC,2004,Shooter,Global Star,0.02,0.0,0.0,0.0,0.02,69,84.0,9.0,Climax Group,M
Sesame Street: Once Upon A Monster,X360,2011,Misc,Warner Bros. Interactive Entertainment,0.39,0.09,0.0,0.04,0.52,79,69.0,22.0,Double Fine Productions,E
Seven Samurai 20XX,PS2,2004,Action,Sega,0.04,0.03,0.0,0.01,0.08,52,70.0,6.0,Dimps Corporation,T
Shadow Hearts,PS2,2001,Role-Playing,Midway Games,0.09,0.07,0.1,0.02,0.28,73,88.0,55.0,Sacnoth,M
Shadow Hearts: Covenant,PS2,2004,Role-Playing,Midway Games,0.12,0.09,0.0,0.03,0.24,85,91.0,54.0,Nautilus,T
Shadow Hearts: From The New World,PS2,2005,Role-Playing,Ghostlight,0.07,0.06,0.0,0.02,0.14,76,82.0,33.0,Nautilus,T
Shadow Man: 2econd Coming,PS2,2002,Adventure,Acclaim Entertainment,0.08,0.06,0.0,0.02,0.16,68,76.0,8.0,Acclaim,M
Shadow Ops: Red Mercury,XB,2004,Shooter,Atari,0.11,0.03,0.0,0.01,0.15,61,61.0,14.0,Zombie,T
Shadow The Hedgehog,XB,2005,Platform,Sega,0.13,0.04,0.0,0.01,0.18,49,55.0,36.0,Sega,E10+
Shadow The Hedgehog,PS2,2005,Platform,Sega,0.5,0.02,0.0,0.08,0.6,45,60.0,137.0,Sonic Team,E10+
Shadow The Hedgehog,GC,2005,Platform,Sega,0.76,0.2,0.0,0.03,0.99,51,66.0,120.0,Sonic Team,E10+
Shadow of Destiny,PSP,2009,Adventure,Konami Digital Entertainment,0.08,0.0,0.0,0.01,0.09,54,82.0,5.0,Konami,T
Shadow of Destiny,PS2,2001,Adventure,Konami Digital Entertainment,0.09,0.07,0.03,0.02,0.21,78,82.0,19.0,Konami,T
Shadow of Rome,PS2,2005,Action,Capcom,0.13,0.1,0.0,0.03,0.27,75,83.0,62.0,Capcom,M
Shadow of the Colossus,PS2,2005,Action,Sony Computer Entertainment,0.78,0.03,0.2,0.13,1.14,91,91.0,933.0,SCE Japan Studio,T
Shadowrun,X360,2007,Role-Playing,Microsoft Game Studios,0.41,0.02,0.0,0.04,0.47,66,75.0,156.0,FASA Studio,M
Shadows of the Damned,X360,2011,Action,Electronic Arts,0.1,0.06,0.01,0.02,0.19,76,84.0,139.0,Grasshopper Manufacture,M
Shadows of the Damned,PS3,2011,Action,Electronic Arts,0.11,0.09,0.04,0.03,0.27,77,81.0,124.0,Grasshopper Manufacture,M
Shaman King: Power of Spirit,PS2,2004,Adventure,Konami Digital Entertainment,0.06,0.05,0.0,0.02,0.13,54,82.0,17.0,WinkySoft,T
Shantae and the Pirate's Curse,3DS,2015,Platform,Rising Star Games,0.01,0.0,0.03,0.0,0.04,82,85.0,86.0,WayForward,E10+
Shape Up,XOne,2014,Misc,Ubisoft,0.08,0.09,0.0,0.01,0.18,58,83.0,28.0,Ubisoft Montreal,E
Shark Tale,GBA,2004,Action,Activision,0.49,0.18,0.0,0.01,0.68,63,90.0,4.0,Vicarious Visions,E
Shark Tale,PS2,2004,Action,Activision,0.37,0.29,0.0,0.1,0.75,69,65.0,6.0,Edge of Reality,E
Shattered Union,XB,2005,Strategy,Take-Two Interactive,0.03,0.01,0.0,0.0,0.04,66,69.0,7.0,PopTop Software,T
Shaun Palmer's Pro Snowboarder,PS2,2001,Sports,Codemasters,0.36,0.28,0.0,0.09,0.73,64,87.0,13.0,Dearsoft,E
Shaun White Skateboarding,X360,2010,Sports,Ubisoft,0.1,0.05,0.0,0.01,0.16,61,53.0,7.0,Ubisoft Montreal,T
Shaun White Skateboarding,PS3,2010,Sports,Ubisoft,0.11,0.05,0.0,0.03,0.19,61,65.0,8.0,Ubisoft Montreal,T
Shaun White Snowboarding,PS3,2008,Sports,Ubisoft,0.31,0.23,0.01,0.1,0.65,63,63.0,26.0,Ubisoft Montreal,T
Shaun White Snowboarding,PSP,2008,Sports,Ubisoft,0.26,0.03,0.0,0.03,0.32,70,75.0,4.0,Ubisoft,E10+
Shaun White Snowboarding: Road Trip,Wii,2008,Sports,Ubisoft,0.93,0.56,0.0,0.16,1.66,78,87.0,22.0,Ubisoft,E10+
Shaun White Snowboarding: World Stage,Wii,2009,Sports,Ubisoft,0.24,0.03,0.0,0.02,0.29,72,87.0,30.0,Ubisoft,E
ShellShock 2: Blood Trails,PS3,2009,Shooter,Eidos Interactive,0.04,0.03,0.0,0.01,0.08,35,48.0,27.0,Rebellion,M
ShellShock 2: Blood Trails,X360,2009,Shooter,Eidos Interactive,0.05,0.03,0.0,0.01,0.09,30,59.0,33.0,Rebellion,M
Shellshock: Nam '67,XB,2004,Shooter,Eidos Interactive,0.16,0.05,0.0,0.01,0.22,58,70.0,14.0,Guerrilla,M
Shenmue,DC,1999,Adventure,Sega,0.52,0.24,0.38,0.04,1.18,88,94.0,201.0,Sega AM2,T
Shenmue II,DC,2001,Adventure,Sega,0.0,0.0,0.15,0.0,0.15,88,94.0,201.0,Sega AM2,T
Shenmue II,XB,2002,Adventure,Microsoft Game Studios,0.22,0.08,0.0,0.01,0.32,80,93.0,96.0,Sega AM2,T
Sherlock Holmes vs. Jack the Ripper,X360,2009,Adventure,Focus Home Interactive,0.11,0.03,0.0,0.01,0.16,62,68.0,14.0,Frogwares,T
Sherlock Holmes: The Mystery of the Mummy,DS,2009,Adventure,Focus Home Interactive,0.06,0.3,0.0,0.04,0.39,57,31.0,9.0,"Frogwares, Mistic Software",E
Shifters,PS2,2002,Adventure,3DO,0.03,0.02,0.0,0.01,0.05,37,59.0,8.0,3DO,T
Shin Megami Tensei IV,3DS,2013,Role-Playing,Atlus,0.28,0.0,0.27,0.03,0.58,83,83.0,251.0,Atlus,M
Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon,PS2,2008,Role-Playing,Atlus,0.07,0.05,0.0,0.02,0.13,79,87.0,26.0,Atlus Co.,M
Shin Megami Tensei: Devil Survivor,DS,2009,Role-Playing,Atlus,0.13,0.0,0.12,0.01,0.26,84,88.0,79.0,Atlus,T
Shin Megami Tensei: Devil Survivor 2,DS,2011,Role-Playing,Ghostlight,0.16,0.01,0.12,0.01,0.31,79,88.0,45.0,Atlus,T
Shin Megami Tensei: Devil Survivor Overclocked,3DS,2011,Role-Playing,Ghostlight,0.28,0.01,0.06,0.03,0.38,78,82.0,97.0,Atlus,T
Shin Megami Tensei: Digital Devil Saga,PS2,2004,Role-Playing,Ghostlight,0.06,0.05,0.0,0.02,0.13,78,82.0,48.0,Atlus Co.,M
Shin Megami Tensei: Digital Devil Saga 2,PS2,2005,Role-Playing,Ghostlight,0.04,0.03,0.0,0.01,0.08,82,79.0,38.0,Atlus Co.,M
Shin Megami Tensei: Nocturne,PS2,2003,Role-Playing,Ghostlight,0.07,0.05,0.25,0.02,0.38,82,87.0,83.0,Atlus Co.,M
Shin Megami Tensei: Persona,PSP,2009,Role-Playing,Atlus,0.08,0.0,0.13,0.01,0.22,78,80.0,47.0,ITL,T
Shin Megami Tensei: Persona 3,PS2,2006,Role-Playing,Tecmo Koei,0.22,0.03,0.0,0.2,0.45,86,84.0,116.0,Atlus Co.,M
Shin Megami Tensei: Persona 3 FES,PS2,2007,Role-Playing,Tecmo Koei,0.22,0.2,0.16,0.05,0.63,89,83.0,296.0,Atlus Co.,M
Shin Megami Tensei: Persona 3 Portable,PSP,2009,Role-Playing,Ghostlight,0.18,0.06,0.34,0.05,0.63,89,83.0,317.0,Atlus,M
Shin Megami Tensei: Persona 4,PS2,2008,Role-Playing,Atlus,0.34,0.04,0.36,0.08,0.82,90,89.0,634.0,Atlus Co.,M
Shin Megami Tensei: Strange Journey,DS,2009,Role-Playing,Atlus,0.13,0.0,0.14,0.01,0.28,80,87.0,69.0,Atlus,M
Shining Force EXA,PS2,2007,Role-Playing,Sega,0.0,0.0,0.1,0.0,0.1,64,73.0,17.0,Neverland,E10+
Shining Force NEO,PS2,2005,Role-Playing,Sega,0.06,0.04,0.0,0.01,0.11,69,81.0,20.0,Neverland,T
Shining Force: Resurrection of the Dark Dragon,GBA,2004,Role-Playing,THQ,0.06,0.02,0.0,0.0,0.08,77,88.0,15.0,Amusement Vision,T
Shining Soul,GBA,2002,Role-Playing,Atari,0.03,0.01,0.09,0.0,0.14,58,85.0,8.0,Next Entertainment,E
Shining Soul II,GBA,2003,Role-Playing,THQ,0.06,0.02,0.0,0.0,0.08,74,83.0,9.0,Grasshopper Manufacture,E
Shining Tears,PS2,2004,Role-Playing,Sega,0.05,0.04,0.0,0.01,0.09,61,65.0,11.0,Nex Entertainment,T
Shinobi,PS2,2002,Platform,Sony Computer Entertainment,0.36,0.28,0.22,0.09,0.96,71,79.0,43.0,Overworks,M
Shinobi,3DS,2011,Platform,Sega,0.14,0.07,0.0,0.02,0.22,69,73.0,33.0,Griptonite Games,T
Ship Simulator 2008,PC,2007,Simulation,Lighthouse Interactive,0.0,0.01,0.0,0.0,0.01,62,66.0,8.0,VSTEP,E
Ship Simulator Extremes,PC,2010,Simulation,Paradox Interactive,0.0,0.04,0.0,0.01,0.05,49,62.0,27.0,VSTEP,E
Shiren the Wanderer,Wii,2008,Role-Playing,Sega,0.08,0.0,0.11,0.01,0.19,71,76.0,5.0,ChunSoft,T
Shovel Knight,3DS,2015,Platform,Yacht Club Games,0.08,0.04,0.02,0.01,0.14,90,82.0,225.0,Yacht Club Games,E
Shovel Knight,WiiU,2015,Platform,Yacht Club Games,0.05,0.04,0.0,0.01,0.1,88,83.0,280.0,Yacht Club Games,E
Shovel Knight,PS4,2015,Platform,Yacht Club Games,0.03,0.03,0.0,0.01,0.08,90,76.0,312.0,Yacht Club Games,E
Showdown: Legends of Wrestling,PS2,2004,Fighting,Acclaim Entertainment,0.15,0.11,0.0,0.04,0.3,55,61.0,7.0,Acclaim,T
Showtime Championship Boxing,Wii,2007,Fighting,Zoo Digital Publishing,0.06,0.0,0.0,0.0,0.06,35,47.0,10.0,Nikitova Games,E10+
Shrek,XB,2001,Platform,TDK Mediactive,0.25,0.1,0.0,0.01,0.36,49,54.0,9.0,Digital Illusions,T
Shrek 2,XB,2004,Platform,Activision,0.4,0.13,0.0,0.02,0.55,72,84.0,5.0,"Luxoflux, Inc.",E
